Case,Activity,Timestamp,Department,Resource,System
4574,EVENT 13 END,2018-05-25 18:05:22.292,Department2,Res1_in_Department2,System0
4575,EVENT 13 END,2018-07-05 11:29:22.292,Department2,Res0_in_Department2,System0
4576,EVENT 13 END,2018-05-24 16:38:22.292,Department2,Res0_in_Department2,System0
4577,EVENT 13 END,2017-11-23 11:36:22.292,Department2,Res0_in_Department2,System0
4578,EVENT 13 END,2018-02-19 11:54:22.292,Department2,Res0_in_Department2,System0
4579,EVENT 13 END,2017-11-23 11:33:22.292,Department2,Res1_in_Department2,System0
458,EVENT 13 END,2017-04-17 13:24:22.292,Department2,Res0_in_Department2,System0
4580,EVENT 13 END,2017-11-23 11:35:22.292,Department2,Res0_in_Department2,System0
4581,EVENT 13 END,2018-02-23 17:34:22.292,Department2,Res1_in_Department2,System0
4582,EVENT 13 END,2017-11-23 11:34:22.292,Department2,Res2_in_Department2,System0
4583,EVENT 13 END,2017-11-23 11:39:22.292,Department2,Res2_in_Department2,System0
4584,EVENT 13 END,2018-05-25 14:42:22.292,Department2,Res0_in_Department2,System0
4585,EVENT 13 END,2018-02-19 13:08:22.292,Department2,Res0_in_Department2,System0
4586,EVENT 13 END,2017-11-23 11:29:22.292,Department2,Res1_in_Department2,System0
4587,EVENT 13 END,2018-02-23 16:34:22.292,Department2,Res0_in_Department2,System0
4588,EVENT 13 END,2018-02-23 15:33:22.292,Department2,Res0_in_Department2,System0
4589,EVENT 13 END,2018-02-23 14:33:22.292,Department2,Res0_in_Department2,System0
459,EVENT 13 END,2017-08-04 13:26:22.292,Department2,Res1_in_Department2,System0
4590,EVENT 13 END,2018-02-26 11:34:22.292,Department2,Res0_in_Department2,System0
4591,EVENT 13 END,2017-11-23 11:51:22.292,Department2,Res0_in_Department2,System0
4592,EVENT 13 END,2018-02-26 13:34:22.292,Department2,Res2_in_Department2,System0
4593,EVENT 13 END,2018-05-25 17:05:22.292,Department2,Res1_in_Department2,System0
4594,EVENT 13 END,2018-02-27 11:34:22.292,Department2,Res0_in_Department2,System0
4595,EVENT 13 END,2018-05-28 16:05:22.292,Department2,Res1_in_Department2,System0
4596,EVENT 13 END,2018-02-26 16:34:22.292,Department2,Res2_in_Department2,System0
4597,EVENT 13 END,2017-11-23 11:48:22.292,Department2,Res0_in_Department2,System0
4598,EVENT 13 END,2018-02-26 14:34:22.292,Department2,Res2_in_Department2,System0
4599,EVENT 13 END,2018-02-26 15:34:22.292,Department2,Res1_in_Department2,System0
46,EVENT 13 END,2017-03-18 14:52:22.292,Department2,Res0_in_Department2,System0
460,EVENT 13 END,2017-04-14 11:31:22.292,Department2,Res0_in_Department2,System0
4600,EVENT 13 END,2017-11-23 11:49:22.292,Department2,Res1_in_Department2,System0
4601,EVENT 13 END,2018-05-28 15:05:22.292,Department2,Res0_in_Department2,System0
4602,EVENT 13 END,2018-02-26 12:34:22.292,Department2,Res1_in_Department2,System0
4603,EVENT 13 END,2018-03-10 10:46:22.292,Department2,Res0_in_Department2,System0
4604,EVENT 13 END,2018-05-24 11:38:22.292,Department2,Res1_in_Department2,System0
4605,EVENT 13 END,2017-11-23 11:56:22.292,Department2,Res1_in_Department2,System0
4606,EVENT 13 END,2018-05-24 18:39:22.292,Department2,Res1_in_Department2,System0
4607,EVENT 13 END,2018-05-25 12:39:22.292,Department2,Res2_in_Department2,System0
4608,EVENT 13 END,2017-11-23 11:58:22.292,Department2,Res0_in_Department2,System0
4609,EVENT 13 END,2017-11-23 12:04:22.292,Department2,Res0_in_Department2,System0
461,EVENT 13 END,2017-05-23 12:59:22.292,Department2,Res2_in_Department2,System0
4610,EVENT 13 END,2018-07-08 13:34:22.292,Department2,Res2_in_Department2,System0
4611,EVENT 13 END,2018-05-25 16:05:22.292,Department2,Res0_in_Department2,System0
4612,EVENT 13 END,2018-07-05 13:29:22.292,Department2,Res2_in_Department2,System0
4613,EVENT 13 END,2018-05-29 12:05:22.292,Department2,Res2_in_Department2,System0
4614,EVENT 13 END,2018-02-25 11:35:22.292,Department2,Res0_in_Department2,System0
4615,EVENT 13 END,2018-02-28 13:36:22.292,Department2,Res0_in_Department2,System0
4616,EVENT 13 END,2017-11-23 12:21:22.292,Department2,Res2_in_Department2,System0
4617,EVENT 13 END,2018-02-28 10:35:22.292,Department2,Res2_in_Department2,System0
4618,EVENT 13 END,2017-11-23 12:19:22.292,Department2,Res1_in_Department2,System0
4619,EVENT 13 END,2017-11-23 12:17:22.292,Department2,Res1_in_Department2,System0
462,EVENT 13 END,2017-05-08 14:03:22.292,Department2,Res1_in_Department2,System0
4620,EVENT 13 END,2017-11-23 12:23:22.292,Department2,Res1_in_Department2,System0
4621,EVENT 13 END,2018-02-28 11:35:22.292,Department2,Res0_in_Department2,System0
4622,EVENT 13 END,2018-03-10 10:37:22.292,Department2,Res2_in_Department2,System0
4623,EVENT 13 END,2018-04-01 17:04:22.292,Department2,Res0_in_Department2,System0
4624,EVENT 13 END,2018-02-28 12:36:22.292,Department2,Res1_in_Department2,System0
4625,EVENT 13 END,2018-05-28 11:05:22.292,Department2,Res1_in_Department2,System0
4626,EVENT 13 END,2018-02-28 15:36:22.292,Department2,Res0_in_Department2,System0
4627,EVENT 13 END,2018-02-28 14:36:22.292,Department2,Res0_in_Department2,System0
4628,EVENT 13 END,2018-05-28 12:05:22.292,Department2,Res2_in_Department2,System0
4629,EVENT 13 END,2017-11-23 12:28:22.292,Department2,Res0_in_Department2,System0
463,EVENT 13 END,2017-04-17 12:04:22.292,Department2,Res1_in_Department2,System0
4630,EVENT 13 END,2018-03-01 10:36:22.292,Department2,Res1_in_Department2,System0
4631,EVENT 13 END,2018-07-04 17:28:22.292,Department2,Res2_in_Department2,System0
4632,EVENT 13 END,2017-11-23 12:34:22.292,Department2,Res0_in_Department2,System0
4633,EVENT 13 END,2018-02-24 11:27:22.292,Department2,Res2_in_Department2,System0
4634,EVENT 13 END,2018-02-28 17:36:22.292,Department2,Res1_in_Department2,System0
4635,EVENT 13 END,2018-02-28 16:36:22.292,Department2,Res0_in_Department2,System0
4636,EVENT 13 END,2018-04-01 15:53:22.292,Department2,Res2_in_Department2,System0
4637,EVENT 13 END,2017-11-23 12:31:22.292,Department2,Res1_in_Department2,System0
4638,EVENT 13 END,2018-03-01 15:38:22.292,Department2,Res2_in_Department2,System0
4639,EVENT 13 END,2017-11-23 12:36:22.292,Department2,Res1_in_Department2,System0
464,EVENT 13 END,2017-05-12 12:04:22.292,Department2,Res2_in_Department2,System0
4640,EVENT 13 END,2017-11-23 12:26:22.292,Department2,Res1_in_Department2,System0
4641,EVENT 13 END,2018-03-01 12:36:22.292,Department2,Res0_in_Department2,System0
4642,EVENT 13 END,2018-03-01 13:36:22.292,Department2,Res0_in_Department2,System0
4643,EVENT 13 END,2018-03-01 14:36:22.292,Department2,Res2_in_Department2,System0
4644,EVENT 13 END,2018-03-01 16:38:22.292,Department2,Res1_in_Department2,System0
4645,EVENT 13 END,2017-11-23 12:38:22.292,Department2,Res1_in_Department2,System0
4646,EVENT 13 END,2018-05-29 11:05:22.292,Department2,Res2_in_Department2,System0
4647,EVENT 13 END,2018-07-20 11:29:22.292,Department2,Res2_in_Department2,System0
4648,EVENT 13 END,2018-03-02 12:47:22.292,Department2,Res1_in_Department2,System0
4649,EVENT 13 END,2017-11-23 12:35:22.292,Department2,Res0_in_Department2,System0
465,EVENT 13 END,2017-04-18 11:15:22.292,Department2,Res0_in_Department2,System0
4650,EVENT 13 END,2018-03-01 17:47:22.292,Department2,Res0_in_Department2,System0
4651,EVENT 13 END,2017-11-23 16:46:22.292,Department2,Res2_in_Department2,System0
4652,EVENT 13 END,2018-03-02 10:47:22.292,Department2,Res0_in_Department2,System0
4653,EVENT 13 END,2018-03-02 11:47:22.292,Department2,Res1_in_Department2,System0
4654,EVENT 13 END,2018-06-27 12:33:22.292,Department2,Res1_in_Department2,System0
4655,EVENT 13 END,2018-02-25 14:45:22.292,Department2,Res1_in_Department2,System0
4656,EVENT 13 END,2018-03-02 14:51:22.292,Department2,Res2_in_Department2,System0
4657,EVENT 13 END,2018-02-25 15:51:22.292,Department2,Res0_in_Department2,System0
4658,EVENT 13 END,2018-05-29 15:05:22.292,Department2,Res2_in_Department2,System0
4659,EVENT 13 END,2018-07-06 11:36:22.292,Department2,Res0_in_Department2,System0
466,EVENT 13 END,2017-04-13 16:23:22.292,Department2,Res2_in_Department2,System0
4660,EVENT 13 END,2018-02-25 16:28:22.292,Department2,Res0_in_Department2,System0
4661,EVENT 13 END,2018-03-02 16:51:22.292,Department2,Res1_in_Department2,System0
4662,EVENT 13 END,2018-07-06 17:42:22.292,Department2,Res1_in_Department2,System0
4663,EVENT 13 END,2018-05-30 11:05:22.292,Department2,Res2_in_Department2,System0
4664,EVENT 13 END,2018-03-02 13:51:22.292,Department2,Res1_in_Department2,System0
4665,EVENT 13 END,2018-03-10 10:40:22.292,Department2,Res1_in_Department2,System0
4666,EVENT 13 END,2018-03-10 14:51:22.292,Department2,Res0_in_Department2,System0
4667,EVENT 13 END,2018-03-05 13:51:22.292,Department2,Res1_in_Department2,System0
4668,EVENT 13 END,2018-02-25 16:04:22.292,Department2,Res1_in_Department2,System0
4669,EVENT 13 END,2018-03-02 15:51:22.292,Department2,Res1_in_Department2,System0
467,EVENT 13 END,2017-04-13 11:16:22.292,Department2,Res2_in_Department2,System0
4670,EVENT 13 END,2018-06-01 12:05:22.292,Department2,Res1_in_Department2,System0
4671,EVENT 13 END,2018-03-02 17:51:22.292,Department2,Res0_in_Department2,System0
4672,EVENT 13 END,2018-05-29 13:05:22.292,Department2,Res1_in_Department2,System0
4673,EVENT 13 END,2018-02-26 11:50:22.292,Department2,Res2_in_Department2,System0
4674,EVENT 13 END,2018-03-05 16:51:22.292,Department2,Res0_in_Department2,System0
4675,EVENT 13 END,2018-05-29 16:05:22.292,Department2,Res0_in_Department2,System0
4676,EVENT 13 END,2018-03-06 11:17:22.292,Department2,Res0_in_Department2,System0
4677,EVENT 13 END,2018-03-05 11:51:22.292,Department2,Res2_in_Department2,System0
4678,EVENT 13 END,2018-03-05 12:51:22.292,Department2,Res0_in_Department2,System0
4679,EVENT 13 END,2018-02-25 15:47:22.292,Department2,Res2_in_Department2,System0
468,EVENT 13 END,2017-04-17 15:44:22.292,Department2,Res2_in_Department2,System0
4680,EVENT 13 END,2018-05-30 12:05:22.292,Department2,Res1_in_Department2,System0
4681,EVENT 13 END,2018-05-29 14:05:22.292,Department2,Res1_in_Department2,System0
4682,EVENT 13 END,2017-11-23 17:03:22.292,Department2,Res1_in_Department2,System0
4683,EVENT 13 END,2018-06-28 11:34:22.292,Department2,Res0_in_Department2,System0
4684,EVENT 13 END,2018-03-05 15:51:22.292,Department2,Res1_in_Department2,System0
4685,EVENT 13 END,2018-03-05 17:52:22.292,Department2,Res0_in_Department2,System0
4686,EVENT 13 END,2017-11-23 17:02:22.292,Department2,Res0_in_Department2,System0
4687,EVENT 13 END,2018-03-06 12:17:22.292,Department2,Res2_in_Department2,System0
4688,EVENT 13 END,2018-03-06 13:17:22.292,Department2,Res0_in_Department2,System0
4689,EVENT 13 END,2018-03-06 14:34:22.292,Department2,Res2_in_Department2,System0
469,EVENT 13 END,2017-04-17 16:56:22.292,Department2,Res1_in_Department2,System0
4690,EVENT 13 END,2017-11-30 14:29:22.292,Department2,Res1_in_Department2,System0
4691,EVENT 13 END,2018-03-10 10:49:22.292,Department2,Res2_in_Department2,System0
4692,EVENT 13 END,2018-08-13 14:05:29.343,Department2,Res0_in_Department2,System0
4693,EVENT 13 END,2017-12-01 14:35:22.292,Department2,Res0_in_Department2,System0
4694,EVENT 13 END,2018-06-01 17:05:22.292,Department2,Res0_in_Department2,System0
4695,EVENT 13 END,2018-06-10 11:16:22.292,Department2,Res1_in_Department2,System0
4696,EVENT 13 END,2018-03-05 14:51:22.292,Department2,Res0_in_Department2,System0
4697,EVENT 13 END,2018-06-01 18:05:22.292,Department2,Res0_in_Department2,System0
4698,EVENT 13 END,2018-03-07 12:50:22.292,Department2,Res0_in_Department2,System0
4699,EVENT 13 END,2017-12-01 15:40:22.292,Department2,Res2_in_Department2,System0
47,EVENT 13 END,2017-03-15 15:54:22.292,Department2,Res0_in_Department2,System0
470,EVENT 13 END,2017-05-22 18:59:22.292,Department2,Res1_in_Department2,System0
4700,EVENT 13 END,2018-03-08 13:58:22.292,Department2,Res0_in_Department2,System0
4701,EVENT 13 END,2018-03-09 10:58:22.292,Department2,Res1_in_Department2,System0
4702,EVENT 13 END,2018-07-19 12:29:22.292,Department2,Res1_in_Department2,System0
4703,EVENT 13 END,2018-02-25 16:05:22.292,Department2,Res1_in_Department2,System0
4704,EVENT 13 END,2018-02-25 16:33:22.292,Department2,Res2_in_Department2,System0
4705,EVENT 13 END,2017-12-01 17:24:22.292,Department2,Res0_in_Department2,System0
4706,EVENT 13 END,2018-05-31 11:05:22.292,Department2,Res2_in_Department2,System0
4707,EVENT 13 END,2018-03-09 11:58:22.292,Department2,Res0_in_Department2,System0
4708,EVENT 13 END,2018-02-25 14:42:22.292,Department2,Res0_in_Department2,System0
4709,EVENT 13 END,2018-03-16 17:15:22.292,Department2,Res2_in_Department2,System0
471,EVENT 13 END,2017-05-08 18:36:22.292,Department2,Res0_in_Department2,System0
4710,EVENT 13 END,2018-07-05 12:59:22.292,Department2,Res2_in_Department2,System0
4711,EVENT 13 END,2018-03-09 15:58:22.292,Department2,Res1_in_Department2,System0
4712,EVENT 13 END,2018-06-01 14:05:22.292,Department2,Res2_in_Department2,System0
4713,EVENT 13 END,2018-03-09 12:58:22.292,Department2,Res2_in_Department2,System0
4714,EVENT 13 END,2018-06-01 15:05:22.292,Department2,Res0_in_Department2,System0
4715,EVENT 13 END,2018-03-09 13:58:22.292,Department2,Res0_in_Department2,System0
4716,EVENT 13 END,2017-12-01 17:21:22.292,Department2,Res1_in_Department2,System0
4717,EVENT 13 END,2018-02-25 16:12:22.292,Department2,Res2_in_Department2,System0
4718,EVENT 13 END,2017-12-02 12:42:22.292,Department2,Res0_in_Department2,System0
4719,EVENT 13 END,2018-05-31 13:05:22.292,Department2,Res1_in_Department2,System0
472,EVENT 13 END,2017-05-26 11:46:22.292,Department2,Res0_in_Department2,System0
4720,EVENT 13 END,2018-07-19 11:29:22.292,Department2,Res1_in_Department2,System0
4721,EVENT 13 END,2017-12-01 17:13:22.292,Department2,Res1_in_Department2,System0
4722,EVENT 13 END,2018-04-06 15:10:22.292,Department2,Res0_in_Department2,System0
4723,EVENT 13 END,2018-02-25 16:26:22.292,Department2,Res1_in_Department2,System0
4724,EVENT 13 END,2018-07-02 12:54:22.292,Department2,Res1_in_Department2,System0
4725,EVENT 13 END,2017-12-02 12:38:22.292,Department2,Res2_in_Department2,System0
4726,EVENT 13 END,2018-07-19 13:29:22.292,Department2,Res0_in_Department2,System0
4727,EVENT 13 END,2018-03-12 11:11:22.292,Department2,Res2_in_Department2,System0
4728,EVENT 13 END,2018-03-09 14:58:22.292,Department2,Res1_in_Department2,System0
4729,EVENT 13 END,2018-07-05 18:36:22.292,Department2,Res2_in_Department2,System0
473,EVENT 13 END,2017-04-13 16:29:22.292,Department2,Res1_in_Department2,System0
4730,EVENT 13 END,2018-02-25 15:50:22.292,Department2,Res2_in_Department2,System0
4731,EVENT 13 END,2017-12-03 13:44:22.292,Department2,Res2_in_Department2,System0
4732,EVENT 13 END,2018-03-12 10:06:22.292,Department2,Res1_in_Department2,System0
4733,EVENT 13 END,2018-03-12 14:11:22.292,Department2,Res2_in_Department2,System0
4734,EVENT 13 END,2018-03-12 13:11:22.292,Department2,Res2_in_Department2,System0
4735,EVENT 13 END,2018-03-12 16:11:22.292,Department2,Res2_in_Department2,System0
4736,EVENT 13 END,2017-12-04 10:48:22.292,Department2,Res0_in_Department2,System0
4737,EVENT 13 END,2018-03-12 15:11:22.292,Department2,Res1_in_Department2,System0
4738,EVENT 13 END,2018-06-29 15:54:22.292,Department2,Res0_in_Department2,System0
4739,EVENT 13 END,2018-03-12 12:11:22.292,Department2,Res0_in_Department2,System0
474,EVENT 13 END,2017-05-08 18:40:22.292,Department2,Res0_in_Department2,System0
4740,EVENT 13 END,2018-05-31 16:05:22.292,Department2,Res1_in_Department2,System0
4741,EVENT 13 END,2018-06-04 11:05:22.292,Department2,Res1_in_Department2,System0
4742,EVENT 13 END,2018-03-12 17:11:22.292,Department2,Res2_in_Department2,System0
4743,EVENT 13 END,2018-02-26 10:41:22.292,Department2,Res2_in_Department2,System0
4744,EVENT 13 END,2018-06-04 12:05:22.292,Department2,Res2_in_Department2,System0
4745,EVENT 13 END,2018-03-13 14:11:22.292,Department2,Res1_in_Department2,System0
4746,EVENT 13 END,2018-02-25 16:07:22.292,Department2,Res0_in_Department2,System0
4747,EVENT 13 END,2018-03-13 11:11:22.292,Department2,Res2_in_Department2,System0
4748,EVENT 13 END,2018-03-13 10:11:22.292,Department2,Res0_in_Department2,System0
4749,EVENT 13 END,2018-05-31 18:05:22.292,Department2,Res1_in_Department2,System0
475,EVENT 13 END,2017-04-14 18:48:22.292,Department2,Res2_in_Department2,System0
4750,EVENT 13 END,2018-06-01 16:05:22.292,Department2,Res1_in_Department2,System0
4751,EVENT 13 END,2018-07-30 15:17:22.292,Department2,Res0_in_Department2,System0
4752,EVENT 13 END,2018-03-13 12:11:22.292,Department2,Res0_in_Department2,System0
4753,EVENT 13 END,2018-03-13 15:11:22.292,Department2,Res2_in_Department2,System0
4754,EVENT 13 END,2018-03-13 13:11:22.292,Department2,Res1_in_Department2,System0
4755,EVENT 13 END,2017-12-04 11:09:22.292,Department2,Res1_in_Department2,System0
4756,EVENT 13 END,2018-07-20 14:29:22.292,Department2,Res1_in_Department2,System0
4757,EVENT 13 END,2018-05-30 16:05:22.292,Department2,Res0_in_Department2,System0
4758,EVENT 13 END,2017-12-04 11:08:22.292,Department2,Res1_in_Department2,System0
4759,EVENT 13 END,2018-03-13 17:11:22.292,Department2,Res2_in_Department2,System0
476,EVENT 13 END,2017-04-17 17:56:22.292,Department2,Res2_in_Department2,System0
4760,EVENT 13 END,2018-02-25 14:46:22.292,Department2,Res1_in_Department2,System0
4761,EVENT 13 END,2018-03-17 15:33:22.292,Department2,Res2_in_Department2,System0
4762,EVENT 13 END,2018-07-10 16:43:22.292,Department2,Res0_in_Department2,System0
4763,EVENT 13 END,2018-07-05 13:00:22.292,Department2,Res0_in_Department2,System0
4764,EVENT 13 END,2018-02-25 15:55:22.292,Department2,Res0_in_Department2,System0
4765,EVENT 13 END,2018-08-01 14:22:43.999,Department2,Res2_in_Department2,System0
4766,EVENT 13 END,2018-03-17 15:45:22.292,Department2,Res1_in_Department2,System0
4767,EVENT 13 END,2018-02-25 14:43:22.292,Department2,Res0_in_Department2,System0
4768,EVENT 13 END,2018-03-13 16:11:22.292,Department2,Res2_in_Department2,System0
4769,EVENT 13 END,2018-06-29 16:54:22.292,Department2,Res0_in_Department2,System0
477,EVENT 13 END,2017-05-31 15:55:22.292,Department2,Res2_in_Department2,System0
4770,EVENT 13 END,2018-06-29 18:54:22.292,Department2,Res0_in_Department2,System0
4771,EVENT 13 END,2017-12-04 11:16:22.292,Department2,Res1_in_Department2,System0
4772,EVENT 13 END,2018-07-12 17:43:22.292,Department2,Res0_in_Department2,System0
4773,EVENT 13 END,2018-02-26 10:45:22.292,Department2,Res0_in_Department2,System0
4774,EVENT 13 END,2018-05-29 18:05:22.292,Department2,Res2_in_Department2,System0
4775,EVENT 13 END,2018-02-25 14:40:22.292,Department2,Res2_in_Department2,System0
4776,EVENT 13 END,2018-03-14 10:16:22.292,Department2,Res0_in_Department2,System0
4777,EVENT 13 END,2017-12-04 14:29:22.292,Department2,Res0_in_Department2,System0
4778,EVENT 13 END,2017-12-04 13:20:22.292,Department2,Res0_in_Department2,System0
4779,EVENT 13 END,2018-03-14 12:20:22.292,Department2,Res0_in_Department2,System0
478,EVENT 13 END,2018-06-28 16:54:22.292,Department2,Res0_in_Department2,System0
4780,EVENT 13 END,2018-03-14 11:20:22.292,Department2,Res1_in_Department2,System0
4781,EVENT 13 END,2018-03-14 14:21:22.292,Department2,Res0_in_Department2,System0
4782,EVENT 13 END,2017-12-04 14:25:22.292,Department2,Res2_in_Department2,System0
